Datum Uhrzeit; Kanal 1; ; ; Kanal 2; ; ; ; Kanal 3; ; ; 
; Messwert; Temperatur; Stellgröße; Messwert; Sensorwert; Temperatur; Stellgröße; Messwert; Temperatur; Stellgröße; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; Dig. Eingang 4; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; 
; %; °C; %; ppm; mA; °C ; %; %; °C; %; 

15.08.2019 18:03:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:04:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:05:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:06:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:07:43; ; ; ;  0.21;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:08:43; ; ; ;  0.33;  4.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:09:43; ; ; ;  0.25;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:10:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:11:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:12:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:13:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:14:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:15:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:16:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:17:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:18:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:19:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:20:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:21:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:22:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:23:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:24:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:25:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:26:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:27:43; ; ; ;  0.31;  4.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:28:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:29:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:30:43; ; ; ;  0.27;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:31:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:32:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:33:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:34:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:35:43; ; ; ;  0.35;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:36:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:37:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:38:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:39:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:40:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:41:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:42:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:43:43; ; ; ;  0.31;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:44:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:45:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:46:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:47:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:48:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:49:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:50:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:51:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:52:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:53:43; ; ; ;  0.21;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:54:43; ; ; ;  0.23;  4.40;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:55:42; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:56:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:57:43; ; ; ;  0.27;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:58:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 18:59:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:00:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:01:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:02:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:03:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:04:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:05:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:06:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:07:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:08:43; ; ; ;  0.22;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:09:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:10:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:11:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:12:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:13:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:14:43; ; ; ;  0.23;  4.40;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:15:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:16:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:17:43; ; ; ;  0.35;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:18:43; ; ; ;  0.21;  4.37;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:19:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:20:43; ; ; ;  0.22;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:21:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:22:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:23:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:24:43; ; ; ;  0.22;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:25:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:26:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:27:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:28:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:29:43; ; ; ;  0.20;  4.35;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:30:43; ; ; ;  0.21;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:31:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:32:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:33:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:34:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:35:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:36:43; ; ; ;  0.21;  4.37;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:37:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:38:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:39:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:40:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:41:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:42:43; ; ; ;  0.26;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:43:43; ; ; ;  0.32;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:44:43; ; ; ;  0.27;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:45:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:46:43; ; ; ;  0.20;  4.35;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:47:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:48:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:49:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:50:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:51:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:52:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:53:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:54:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:55:43; ; ; ;  0.21;  4.36;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:56:42; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:57:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:58:43; ; ; ;  0.25;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 19:59:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:00:43; ; ; ;  0.27;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:01:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:02:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:03:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:04:43; ; ; ;  0.21;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:05:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:06:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:07:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:08:43; ; ; ;  0.18;  4.32;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:09:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:10:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:11:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:12:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:13:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:14:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:15:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:16:43; ; ; ;  0.23;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:17:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:18:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:19:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:20:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:21:43; ; ; ;  0.34;  4.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:22:43; ; ; ;  0.21;  4.37;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:23:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:24:43; ; ; ;  0.19;  4.34;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:25:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:26:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:27:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:28:43; ; ; ;  0.22;  4.40;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:29:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:30:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:31:43; ; ; ;  0.21;  4.38;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:32:43; ; ; ;  0.23;  4.40;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:33:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:34:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:35:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:36:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:37:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:38:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:39:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:40:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:41:43; ; ; ;  0.19;  4.33;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:42:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:43:43; ; ; ;  0.25;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:44:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:45:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:46:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:47:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:48:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:49:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:50:43; ; ; ;  0.34;  4.60;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:51:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:52:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:53:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:54:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:55:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:56:42; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:57:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:58:43; ; ; ;  0.29;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 20:59:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:00:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:01:43; ; ; ;  0.36;  4.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:02:43; ; ; ;  0.20;  4.36;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:03:43; ; ; ;  0.35;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:04:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:05:43; ; ; ;  0.22;  4.39;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:06:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:07:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:08:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:09:43; ; ; ;  0.24;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:10:43; ; ; ;  0.46;  4.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
